"Date","Pharma","FMCG","Power","Steel","Month","Year"
2010-06-07,1402.85,250.85,118.19,462.55,6,2010
2010-06-08,1401,251.5,119.87,452.4,6,2010
2010-06-09,1465.95,249.75,117.09,462.35,6,2010
2010-06-10,1498.05,252.15,118.66,470.9,6,2010
2010-06-11,1463.45,252.5,119.29,472.65,6,2010
2010-06-14,1410.35,255.05,120.9,484,6,2010
2010-06-15,1421.55,259.95,121.62,490.85,6,2010
2010-06-16,1414,255.7,121.2,485.5,6,2010
2010-06-17,1420.05,252.95,121.86,482.2,6,2010
2010-06-18,1422.35,257.3,122.46,474.4,6,2010
2010-06-21,1418.9,258.9,126.87,504.3,6,2010
2010-06-22,1411,262,127.34,494.25,6,2010
2010-06-23,1452.45,266.35,127.58,498.15,6,2010
2010-06-24,1458.05,270.8,126.74,498.05,6,2010
2010-06-25,1484.15,266.55,125.79,490.05,6,2010
2010-06-28,1477.45,266.35,128.65,500,6,2010
2010-06-29,1458.9,262.7,125.72,481.5,6,2010
2010-06-30,1452.2,266.9,125.99,485.6,6,2010
2010-07-01,1440,272.3,126.02,474.9,7,2010
2010-07-02,1434.7,269.2,126.05,474.8,7,2010
2010-07-05,1459.35,266.15,125.86,471.5,7,2010
2010-07-06,1467.55,267.3,126.48,479.85,7,2010
2010-07-07,1454.75,267.15,125.63,474.85,7,2010
2010-07-08,1460.25,265.8,126.05,484.15,7,2010
2010-07-09,1463.25,262.45,126.92,495.9,7,2010
2010-07-12,1459.15,261.95,127.15,497.3,7,2010
2010-07-13,1455.65,259.85,127.91,508.25,7,2010
2010-07-14,1450,257.65,127.98,505.85,7,2010
2010-07-15,1469.45,263.2,129.19,511.3,7,2010
2010-07-16,1478.75,266.05,128.82,509.2,7,2010
2010-07-19,1471.6,264.15,128.39,511.45,7,2010
2010-07-20,1432.9,262.35,128.17,509.5,7,2010
2010-07-21,1404.35,261.75,128.85,529.95,7,2010
2010-07-22,1380.6,262.25,128.31,540.25,7,2010
2010-07-23,1364.9,261.5,127.78,536.1,7,2010
2010-07-26,1343.35,261.5,127.73,532.2,7,2010
2010-07-27,1331.9,260.3,127.54,529.7,7,2010
2010-07-28,1333.35,252.45,128.48,533.15,7,2010
2010-07-29,1374.4,256.5,128.17,533.5,7,2010
2010-07-30,1352.6,251.1,127.36,537.15,7,2010
2010-08-02,1351.25,253.55,127.35,547.15,8,2010
2010-08-03,1369.1,253.6,128.08,546.9,8,2010
2010-08-04,1375.7,255.6,128.52,541.1,8,2010
2010-08-05,1345.1,255.5,127.95,538.35,8,2010
2010-08-06,1341.25,255.15,127.61,531.2,8,2010
2010-08-09,1340.65,255.7,127.88,538.95,8,2010
2010-08-10,1331.95,260.2,128.15,537.85,8,2010
2010-08-11,1315.3,260.3,128.8,520.4,8,2010
2010-08-12,1346.1,266,128.25,519.8,8,2010
2010-08-13,1335.95,265.7,128.17,527.05,8,2010
2010-08-16,1355.35,269.9,126.98,517.7,8,2010
2010-08-17,1335,265.6,126.21,513.85,8,2010
2010-08-18,1338.95,269.3,126.71,522.1,8,2010
2010-08-19,1340,273.75,125.31,522.05,8,2010
2010-08-20,1326.05,268.6,124.43,520.2,8,2010
2010-08-23,1331.95,267.9,124.31,521.4,8,2010
2010-08-24,1326.9,269.05,123.52,513.8,8,2010
2010-08-25,1326.5,267.8,121.12,497.25,8,2010
2010-08-26,1339.9,265.4,122.42,501.85,8,2010
2010-08-27,1326.5,263.55,119.3,510.15,8,2010
2010-08-30,1346.2,263.2,119.12,527.95,8,2010
2010-08-31,1362.45,264.4,118.16,522.4,8,2010
2010-09-01,1367.35,266.75,119.47,537.75,9,2010
2010-09-02,1378.3,269.05,121.47,543.45,9,2010
2010-09-03,1387.8,272.05,120.57,539.95,9,2010
2010-09-06,1426.75,271.45,123.32,575.6,9,2010
2010-09-07,1426.95,269.5,122.56,576.3,9,2010
2010-09-08,1404.5,274.2,122.79,579.4,9,2010
2010-09-09,1401.5,277.85,121.55,593.2,9,2010
2010-09-13,1447.05,278.35,123.03,601.15,9,2010
2010-09-14,1461.15,278.45,122.09,596.8,9,2010
2010-09-15,1466.9,277.4,122.41,603.4,9,2010
2010-09-16,1462.55,277.75,121.88,595.35,9,2010
2010-09-17,1472.4,282.05,122.01,605.3,9,2010
2010-09-20,1468.65,292.75,121.98,616.5,9,2010
2010-09-21,1487.7,294.8,125.64,615,9,2010
2010-09-22,1492.5,297.65,126.88,618.75,9,2010
2010-09-23,1491.45,302.75,127.04,623.4,9,2010
2010-09-24,1494.25,314.65,128.13,629.5,9,2010
2010-09-27,1492.1,308.55,129.48,645.65,9,2010
2010-09-28,1458.2,306,130.04,651.8,9,2010
2010-09-29,1458.65,305.7,129.75,653.1,9,2010
2010-09-30,1440.3,308,130.69,651.7,9,2010
2010-10-01,1476.3,309.8,134.13,667.75,10,2010
2010-10-04,1493.6,308.75,133.36,669.65,10,2010
2010-10-05,1502.25,303.45,134.99,668.8,10,2010
2010-10-06,1517.6,301.25,134.98,678.05,10,2010
2010-10-07,1554.9,296.7,138.33,649.55,10,2010
2010-10-08,1562,295.85,137.29,626.95,10,2010
2010-10-11,1567.95,294.55,136.96,639.85,10,2010
2010-10-12,1567.6,291.3,136.35,632.95,10,2010
2010-10-13,1586.45,302.55,138.3,638.05,10,2010
2010-10-14,1573.25,298.7,137.82,650.6,10,2010
2010-10-15,1582.05,298.1,136.76,636.05,10,2010
2010-10-18,1611.1,297.55,134.56,646,10,2010
2010-10-19,1623.65,296.25,132.64,633,10,2010
2010-10-20,1590.05,293.75,134.18,615.55,10,2010
2010-10-21,1617.15,305.35,138.07,628.3,10,2010
2010-10-22,1616.7,301.55,137.06,617.4,10,2010
2010-10-25,1638.1,305.65,136.62,621.75,10,2010
2010-10-26,1651.8,298.9,135.98,605.45,10,2010
2010-10-27,1652.65,293.35,135.23,614.4,10,2010
2010-10-28,1645.55,292.4,136.12,604.75,10,2010
2010-10-29,1658,294.1,134.58,590,10,2010
2010-11-01,1678.2,294.55,135.04,592.65,11,2010
2010-11-02,1674.55,293.75,133.64,598.2,11,2010
2010-11-03,1692.9,295,132.92,609.4,11,2010
2010-11-04,1732.1,298.45,134.62,621.3,11,2010
2010-11-05,1752.65,302.35,134.95,623.75,11,2010
2010-11-08,1757.15,305.75,134.3,632.85,11,2010
2010-11-09,1754.25,318.9,133.7,640,11,2010
2010-11-10,1744.5,314.1,132.74,637.7,11,2010
2010-11-11,1735,309.05,134.69,631.3,11,2010
2010-11-12,1741.9,301.55,132.77,606.3,11,2010
2010-11-15,1761.8,302.75,133.59,617.15,11,2010
2010-11-16,1754.75,298,129.7,605.35,11,2010
2010-11-18,1767.1,298.45,128.16,623.4,11,2010
2010-11-19,1755,298.7,126.69,605.35,11,2010
2010-11-22,1760.55,299.35,129.55,623.2,11,2010
2010-11-23,1761.75,300.35,125.61,612.05,11,2010
2010-11-24,1782.6,299.15,124.7,615.35,11,2010
2010-11-25,1771.4,296.25,123.22,603.1,11,2010
2010-11-26,1784.6,293.4,124.64,598.25,11,2010
2010-11-29,1791.35,297.9,125.65,592.95,11,2010
2010-11-30,1785.3,298.9,124.52,584.2,11,2010
2010-12-01,1773.45,297.2,126.67,613.65,12,2010
2010-12-02,1787.8,296.15,125.57,622.15,12,2010
2010-12-03,1826.45,299.4,124.51,614.2,12,2010
2010-12-06,1817.4,299.6,124.85,634.95,12,2010
2010-12-07,1830.3,295.7,125.8,639.6,12,2010
2010-12-08,1841.4,296.25,124.94,623.65,12,2010
2010-12-09,1804.05,290.05,123.38,604.3,12,2010
2010-12-10,1805.35,295.45,123.69,618.1,12,2010
2010-12-13,1818.25,300.2,126.51,630.8,12,2010
2010-12-14,1824.95,297.9,126.33,645.5,12,2010
2010-12-15,1789.8,298.3,126.98,642.5,12,2010
2010-12-16,1786.1,294.4,124.91,658.85,12,2010
2010-12-20,1709.1,294.7,123.49,664.5,12,2010
2010-12-21,1687.75,293.35,123.94,675.55,12,2010
2010-12-22,1677.4,293.35,124.99,672.4,12,2010
2010-12-23,1682,291.6,124.49,661.55,12,2010
2010-12-24,1682.05,295.3,125.53,673.35,12,2010
2010-12-27,1693.8,296.2,126.55,663.65,12,2010
2010-12-28,1693.2,294.3,128.76,664.8,12,2010
2010-12-29,1692.05,304.55,129.15,667.9,12,2010
2010-12-30,1684.65,309.1,131.52,670.8,12,2010
2010-12-31,1662.55,312.3,131.79,678.95,12,2010
2011-01-03,1671.85,313.1,132.21,703.4,1,2011
2011-01-04,1694.15,321.05,132.92,694.5,1,2011
2011-01-05,1710.75,325.65,134.48,681,1,2011
2011-01-06,1716.3,320.05,134.92,683.8,1,2011
2011-01-07,1678.15,312.25,133.82,660.9,1,2011
2011-01-10,1655.15,308.25,132.16,650.7,1,2011
2011-01-11,1675.1,309,132.05,647.6,1,2011
2011-01-12,1668.15,305,130.91,649.3,1,2011
2011-01-13,1641.6,302.4,129.94,637.45,1,2011
2011-01-14,1648,302.6,131.46,621.7,1,2011
2011-01-17,1639.55,301.65,129.7,622.9,1,2011
2011-01-18,1674.2,301.9,128.51,632.45,1,2011
2011-01-19,1662.05,299.8,127.18,639.8,1,2011
2011-01-20,1672.25,299.65,128.27,634.95,1,2011
2011-01-21,1651.75,297.6,126.87,629.6,1,2011
2011-01-24,1635.7,297.9,126.79,648.85,1,2011
2011-01-25,1584.1,281.65,127.29,655.1,1,2011
2011-01-27,1552.4,271,124.95,650.3,1,2011
2011-01-28,1566.2,272.45,122.18,635.9,1,2011
2011-01-31,1624.45,271.15,119.78,637.75,1,2011
2011-02-01,1607.85,268.7,118.91,630.95,2,2011
2011-02-02,1614.25,274.45,117.52,625.7,2,2011
2011-02-03,1600.45,278.05,118.47,637.55,2,2011
2011-02-04,1579.85,272.55,114.16,635.85,2,2011
2011-02-07,1561.5,273.8,115.23,639.75,2,2011
2011-02-08,1539.95,273.15,116.92,619.55,2,2011
2011-02-09,1516.85,275.45,117.19,598.55,2,2011
2011-02-10,1487.8,271.7,117.34,599.8,2,2011
2011-02-11,1495.05,268.9,115.47,595.05,2,2011
2011-02-14,1543.05,273.3,119.79,619.2,2,2011
2011-02-15,1542.35,272.45,122.35,616.55,2,2011
2011-02-16,1513.35,275.35,123.83,641.05,2,2011
2011-02-17,1527.45,273.8,124.07,654.9,2,2011
2011-02-18,1537.3,279.25,122.02,637.95,2,2011
2011-02-21,1535.4,280.25,120.79,637.45,2,2011
2011-02-22,1552.2,279.45,119.41,623.85,2,2011
2011-02-23,1574.65,279.7,116.09,619.8,2,2011
2011-02-24,1500.95,280.2,114.66,602.15,2,2011
2011-02-25,1528.75,279.5,113.45,608,2,2011
2011-02-28,1547.05,282.1,111.43,605.95,2,2011
2011-03-01,1581.15,286.75,111.55,634.3,3,2011
2011-03-03,1577.65,288.85,115,623.4,3,2011
2011-03-04,1569.15,286.85,117.61,617.6,3,2011
2011-03-07,1609.5,281.45,118.73,602.85,3,2011
2011-03-08,1605.65,281.45,118.68,614.55,3,2011
2011-03-09,1619.55,279.6,118.62,612.65,3,2011
2011-03-10,1589.7,276.8,115.17,596.8,3,2011
2011-03-11,1587.5,277.95,116.19,582,3,2011
2011-03-14,1596.25,277.5,120.52,601.05,3,2011
2011-03-15,1546.65,274.5,117.01,593.5,3,2011
2011-03-16,1572.5,271.35,118.32,599.45,3,2011
2011-03-17,1525.65,270.8,118.68,594.75,3,2011
2011-03-18,1494.75,268.5,118.6,596.3,3,2011
2011-03-21,1508.1,265.9,118.65,601.5,3,2011
2011-03-22,1529.7,266.8,119.74,604.2,3,2011
2011-03-23,1553.35,269.6,121.26,610,3,2011
2011-03-24,1540.9,268.8,122.41,610.75,3,2011
2011-03-25,1549.55,271,125.67,613.6,3,2011
2011-03-28,1549.5,275.25,125.23,613.45,3,2011
2011-03-29,1593.25,277.05,128.33,613.5,3,2011
2011-03-30,1635.55,277.65,127.94,616.4,3,2011
2011-03-31,1638.55,284.6,128.38,620.5,3,2011
2011-04-01,1617.6,284.05,127.04,625.65,4,2011
2011-04-04,1631.6,279.45,129.04,629.8,4,2011
2011-04-05,1639.25,275.4,126.75,634.3,4,2011
2011-04-06,1643.05,276.25,125.86,633.2,4,2011
2011-04-07,1633.55,276.05,127.02,637.55,4,2011
2011-04-08,1631.05,276.35,126.67,629.7,4,2011
2011-04-11,1613.6,273.5,127.12,625.05,4,2011
2011-04-13,1632.45,280.9,126.48,636,4,2011
2011-04-15,1650,275.75,126.11,630.35,4,2011
2011-04-18,1644.95,280.3,125.75,611.95,4,2011
2011-04-19,1623.85,276.95,125.36,610.9,4,2011
2011-04-20,1676,284.05,127.97,625,4,2011
2011-04-21,1655.65,288.8,128.4,628.75,4,2011
2011-04-25,1652.65,288.9,128.37,627.1,4,2011
2011-04-26,1680.9,284.45,127.68,625.9,4,2011
2011-04-27,1664.65,283.2,126.63,620.25,4,2011
2011-04-28,1674.65,278.95,126.2,613.55,4,2011
2011-04-29,1662.35,285.2,125.75,614.75,4,2011
2011-05-02,1694.05,281.15,128.81,614,5,2011
2011-05-03,1684.6,272.3,127.97,603.25,5,2011
2011-05-04,1599.2,275.1,125.1,590.5,5,2011
2011-05-05,1582,267.3,118.58,583.25,5,2011
2011-05-06,1604,274.7,118.47,594.05,5,2011
2011-05-09,1594,284.45,121.42,594.7,5,2011
2011-05-10,1592.75,297.15,120.27,589.05,5,2011
2011-05-11,1602.85,299.85,118.6,593.35,5,2011
2011-05-12,1602.65,301.4,118.06,584.45,5,2011
2011-05-13,1655.45,306.45,118.81,594,5,2011
2011-05-16,1619.25,304.05,118.36,578.3,5,2011
2011-05-17,1629.25,308.9,118.81,574.55,5,2011
2011-05-18,1588,308.95,120.6,571.55,5,2011
2011-05-19,1597.55,309.5,117.47,562.8,5,2011
2011-05-20,1606.95,310.05,119.43,578.35,5,2011
2011-05-23,1569.3,304.25,117.33,559.25,5,2011
2011-05-24,1556.9,302.6,116.8,566.2,5,2011
2011-05-25,1544,299.8,114.84,561.5,5,2011
2011-05-26,1551.85,306.35,115.79,572.6,5,2011
2011-05-27,1557.6,302.45,116.39,585.35,5,2011
2011-05-30,1579.95,302.8,116.69,580.35,5,2011
2011-05-31,1616.25,304.85,118.95,589.1,5,2011
2011-06-01,1611.35,309.95,120.27,582.2,6,2011
2011-06-02,1605.85,320.9,120.73,574.65,6,2011
2011-06-03,1578.35,318.3,120.49,573.5,6,2011
2011-06-06,1604.6,314.95,120.59,568.9,6,2011
2011-06-07,1601.95,308.2,120.06,576.7,6,2011
2011-06-08,1578.35,313.4,119.6,577.15,6,2011
2011-06-09,1566.1,312.55,119.12,577.05,6,2011
2011-06-10,1558.2,311.35,119.4,569.2,6,2011
2011-06-13,1539.55,313.5,119.15,562.8,6,2011
2011-06-14,1554.6,315.25,120.56,561.3,6,2011
2011-06-15,1555.3,316.9,119.18,561.25,6,2011
2011-06-16,1545.25,320.4,118.43,553.15,6,2011
2011-06-17,1547.85,321.05,119.2,572.25,6,2011
2011-06-20,1518.05,322.2,117.18,561.15,6,2011
2011-06-21,1514.25,322.95,116.65,559.15,6,2011
2011-06-22,1512.1,311.9,118.51,558,6,2011
2011-06-23,1492.25,317.6,119.78,556.8,6,2011
2011-06-24,1497.45,324.1,123.17,578.65,6,2011
2011-06-27,1504.55,323.3,124.27,588.2,6,2011
2011-06-28,1542.15,323.4,123.98,587.3,6,2011
2011-06-29,1550.3,332.2,123.72,601.3,6,2011
2011-06-30,1533.4,342.75,125.8,608.7,6,2011
2011-07-01,1522,336.75,126.16,602,7,2011
2011-07-04,1557.55,336.05,127.2,596.85,7,2011
2011-07-05,1565.5,333.2,127.16,596.85,7,2011
2011-07-06,1527.95,329.55,124.59,597.2,7,2011
2011-07-07,1565.9,335.45,126.83,606.4,7,2011
2011-07-08,1544.75,334,124.55,594.45,7,2011
2011-07-11,1539.45,331.95,124.87,587.75,7,2011
2011-07-12,1544.05,332.5,124.39,571.9,7,2011
2011-07-13,1594.45,331.4,123.95,575.7,7,2011
2011-07-14,1589.55,332.35,123.04,576.55,7,2011
2011-07-15,1596.45,329.5,121.98,573.3,7,2011
2011-07-18,1573.75,332.4,124.87,572.15,7,2011
2011-07-19,1599.85,331,126.89,576.55,7,2011
2011-07-20,1567,331.1,124.38,575.4,7,2011
2011-07-21,1543,333.1,124.29,572.95,7,2011
2011-07-22,1569.8,333.9,125.92,584.3,7,2011
2011-07-25,1588.9,331.65,126.96,590.75,7,2011
2011-07-26,1577.4,327.5,125.32,583.55,7,2011
2011-07-27,1584.9,325.9,125.09,579.7,7,2011
2011-07-28,1600.1,322.7,124.48,568.5,7,2011
2011-07-29,1587.5,323.95,124.05,565.1,7,2011
2011-08-01,1601.3,322.75,124.82,572.6,8,2011
2011-08-02,1599.2,323.4,123.28,563.95,8,2011
2011-08-03,1575.05,322.6,124.16,563.1,8,2011
2011-08-04,1545.5,319.25,121.82,557.9,8,2011
2011-08-05,1529.5,318.4,119.09,532.9,8,2011
2011-08-08,1546.65,319.4,116.16,510.95,8,2011
2011-08-09,1492.7,319.45,113.91,486.05,8,2011
2011-08-10,1486.35,316.4,113.29,485.85,8,2011
2011-08-11,1483.1,315.1,108.41,484.55,8,2011
2011-08-12,1484.5,315.65,105.03,476.35,8,2011
2011-08-16,1501.25,310.35,104.24,468.9,8,2011
2011-08-17,1505.55,316.05,103.77,472.35,8,2011
2011-08-18,1451.5,317.35,100.56,462.55,8,2011
2011-08-19,1409.4,315.05,101.59,459.2,8,2011
2011-08-22,1453.1,313.15,105.25,469.65,8,2011
2011-08-23,1442.85,317.25,104.71,475.75,8,2011
2011-08-24,1446.2,319.5,100,455.4,8,2011
2011-08-25,1457.2,320.15,100.93,443.4,8,2011
2011-08-26,1448.75,318.95,97.7,422.25,8,2011
2011-08-29,1466.1,320,101.03,447.15,8,2011
2011-08-30,1493.85,320.9,100.68,468.55,8,2011
2011-09-02,1509.3,320.3,98.54,488.5,9,2011
2011-09-05,1475.15,319.45,97.31,494.65,9,2011
2011-09-06,1472.75,319.9,96.96,494.05,9,2011
2011-09-07,1473.6,320.35,100.24,497.95,9,2011
2011-09-08,1479.25,325.05,98.89,492.7,9,2011
2011-09-09,1464.15,333.25,96.65,476.95,9,2011
2011-09-12,1453.95,345.9,95.76,454.85,9,2011
2011-09-13,1454.45,341.2,94.81,458.55,9,2011
2011-09-14,1468.7,352.6,92.99,469.5,9,2011
2011-09-15,1476.65,349.3,92.51,465.8,9,2011
2011-09-16,1522.3,340.05,95,459.75,9,2011
2011-09-19,1512.15,338.4,95.14,453.9,9,2011
2011-09-20,1537.95,343.55,96.23,460.9,9,2011
2011-09-21,1527.8,339.3,96.44,458.3,9,2011
2011-09-22,1499,331.8,94.23,442.1,9,2011
2011-09-23,1485.55,331,95.52,432.3,9,2011
2011-09-26,1483.15,328.45,93.8,435.2,9,2011
2011-09-27,1499.05,338.8,97.47,439.15,9,2011
2011-09-28,1488.7,334.4,97.08,427.45,9,2011
2011-09-29,1490,343.65,98.72,432.5,9,2011
2011-09-30,1480.8,340.25,96.21,415.25,9,2011
2011-10-03,1459,334.45,93.65,394.7,10,2011
2011-10-04,1450.6,327.05,93.46,397.25,10,2011
2011-10-05,1484.7,322.05,94.76,400.65,10,2011
2011-10-07,1500.75,329.2,94.91,419.6,10,2011
2011-10-10,1510.6,332.4,100.07,433.25,10,2011
2011-10-11,1512,326.55,99.25,433.15,10,2011
2011-10-12,1530.7,329.65,97.71,443.95,10,2011
2011-10-13,1502.75,326.75,95.3,451.2,10,2011
2011-10-14,1523.6,332.1,96.5,438.4,10,2011
2011-10-17,1509.2,333.1,96.36,439.25,10,2011
2011-10-18,1495.5,330.55,96.5,428.1,10,2011
2011-10-19,1516.55,331.55,96.69,434.05,10,2011
2011-10-20,1522.45,331.35,94.19,440.45,10,2011
2011-10-21,1529.6,326.1,93.9,432.15,10,2011
2011-10-24,1544.5,336.35,95.15,436.4,10,2011
2011-10-25,1579.6,340.4,96.6,452,10,2011
2011-10-26,1593.5,342.85,97.51,451.5,10,2011
2011-10-28,1671.8,349.45,98.14,480.6,10,2011
2011-10-31,1671.4,375.25,96.65,482.95,10,2011
2011-11-01,1609.9,388.45,97.51,471.65,11,2011
2011-11-02,1639.45,390.2,98.48,467.75,11,2011
2011-11-03,1638.7,382.1,101.66,462,11,2011
2011-11-04,1622.3,378.85,99.69,467.9,11,2011
2011-11-08,1618.1,380.45,99.4,467.9,11,2011
2011-11-09,1602.9,391.3,98.48,448.8,11,2011
2011-11-11,1615.9,396.15,98.09,430,11,2011
2011-11-14,1641.95,398.6,96.98,412.65,11,2011
2011-11-15,1616.9,391.7,95.49,401.5,11,2011
2011-11-16,1613.6,392.05,94.48,406,11,2011
2011-11-17,1550.15,389.6,91.82,400,11,2011
2011-11-18,1554.8,390.85,94.04,392.5,11,2011
2011-11-21,1519.85,390.15,92.59,380.6,11,2011
2011-11-22,1537.65,384.95,90.47,391.15,11,2011
2011-11-23,1530.4,383,88.11,382.5,11,2011
2011-11-24,1571.55,384.85,88.93,384.95,11,2011
2011-11-25,1538,375.2,88.97,374.1,11,2011
2011-11-28,1551.1,382.55,90.76,386.9,11,2011
2011-11-29,1590.05,387.35,88.73,387.05,11,2011
2011-11-30,1574.7,396.1,88.44,384.9,11,2011
2011-12-01,1545.4,391,89.65,402.6,12,2011
2011-12-02,1578.75,394.95,94.14,418.85,12,2011
2011-12-05,1579.7,394.3,93.8,411.6,12,2011
2011-12-07,1544,396.9,94.19,416.55,12,2011
2011-12-08,1558.85,392,94.76,403.8,12,2011
2011-12-09,1568.1,385.5,91.92,398.25,12,2011
2011-12-12,1569.6,383.15,85.98,385.75,12,2011
2011-12-13,1600.85,386.45,87.33,391.95,12,2011
2011-12-14,1581.65,383.65,83.86,376.5,12,2011
2011-12-15,1586.25,394.4,87.29,375.15,12,2011
2011-12-16,1606.2,392.05,85.16,364.95,12,2011
2011-12-19,1586.65,396.25,83.09,363.35,12,2011
2011-12-20,1570.5,396.9,78.75,344.2,12,2011
2011-12-21,1565.45,401.2,83.81,350.15,12,2011
2011-12-22,1573.15,408.75,85.79,353.65,12,2011
2011-12-23,1589.8,411.6,84.92,347.25,12,2011
2011-12-26,1584.75,419.3,85.45,357.7,12,2011
2011-12-27,1580.9,416.4,87.09,349.05,12,2011
2011-12-28,1565.9,412.35,88.49,346.85,12,2011
2011-12-29,1568.25,413.15,85.5,342.1,12,2011
2011-12-30,1577.95,407.8,84.2,335.25,12,2011
2012-01-02,1567.2,402.4,85.02,340.55,1,2012
2012-01-03,1605.65,407.7,89.41,361.2,1,2012
2012-01-04,1591.7,395.45,88.54,363.65,1,2012
2012-01-05,1581.9,393.3,90.33,362.3,1,2012
2012-01-06,1601.4,397,88.69,363.2,1,2012
2012-01-07,1604.8,396,88.73,362.8,1,2012
2012-01-09,1599.55,392.6,90.23,361.8,1,2012
2012-01-10,1617.35,395.55,90.76,371.8,1,2012
2012-01-11,1648.8,392.6,89.65,382.5,1,2012
2012-01-12,1654.65,393.2,91.19,388.1,1,2012
2012-01-13,1655.55,392.25,92.83,415.7,1,2012
2012-01-16,1641.05,386.15,94.28,421.7,1,2012
2012-01-17,1642.4,396.75,93.51,442.8,1,2012
2012-01-18,1657.35,392.35,94.38,424.85,1,2012
2012-01-19,1696.3,391.6,100.12,435.2,1,2012
2012-01-20,1644.95,390.8,101.28,436.6,1,2012
2012-01-23,1645.4,395.1,101.23,426.7,1,2012
2012-01-24,1645.4,393.05,103.79,432.15,1,2012
2012-01-25,1647.4,392,101.62,445,1,2012
2012-01-27,1643.6,390,101.28,458.75,1,2012
2012-01-30,1655.1,382.25,99.64,442.45,1,2012
2012-01-31,1687.85,379.35,100.22,451,1,2012
2012-02-01,1675.45,385.1,106.25,469.55,2,2012
2012-02-02,1635.25,390.2,106.92,474.65,2,2012
2012-02-03,1670.5,400.7,108.42,467.25,2,2012
2012-02-06,1644,386.7,103.69,467.8,2,2012
2012-02-07,1634.25,382,103.4,452.35,2,2012
2012-02-08,1620.45,388,104.17,450.65,2,2012
2012-02-09,1639.35,392.45,107.7,451.1,2,2012
2012-02-10,1619.85,387.75,106.97,475,2,2012
2012-02-13,1626.05,391.15,104.32,485.1,2,2012
2012-02-14,1610.9,391,100.55,487.55,2,2012
2012-02-15,1620.05,388.05,106.59,495.15,2,2012
2012-02-16,1620.35,383.7,109.38,479.15,2,2012
2012-02-17,1633.25,385.25,114.5,478,2,2012
2012-02-21,1644,382.1,111.51,491.35,2,2012
2012-02-22,1644.9,378.4,107.21,470.45,2,2012
2012-02-23,1626.8,386.8,107.79,471.5,2,2012
2012-02-24,1627,385.25,109.43,475.7,2,2012
2012-02-27,1629.45,380.1,105.57,442.25,2,2012
2012-02-28,1646.2,380.5,108.23,458.45,2,2012
2012-02-29,1638.65,380.2,110.83,471.75,2,2012
2012-03-01,1666.7,380.15,111.85,462.15,3,2012
2012-03-02,1673.85,382.55,110.35,465.95,3,2012
2012-03-03,1684.35,381.4,111.56,466.95,3,2012
2012-03-05,1673.45,381.55,109.29,450.55,3,2012
2012-03-06,1686.8,380.85,104.8,426.2,3,2012
2012-03-07,1688,384.3,105.19,425.05,3,2012
2012-03-09,1699.3,382.05,104.95,453.7,3,2012
2012-03-12,1696.75,380.55,103.98,456,3,2012
2012-03-13,1695.15,381.75,104.22,467.15,3,2012
2012-03-14,1682.7,381.3,106.1,462,3,2012
2012-03-15,1680.55,388.15,105.81,462.3,3,2012
2012-03-16,1679.9,390.45,101.95,454.35,3,2012
2012-03-19,1675.6,393.25,98.87,447.9,3,2012
2012-03-20,1674.9,394.6,100.02,453.7,3,2012
2012-03-21,1673,402,100.51,471.85,3,2012
2012-03-22,1660.95,396.05,96.07,450.4,3,2012
2012-03-23,1665.25,403.25,96.07,449,3,2012
2012-03-26,1660.25,402.3,92.45,440.45,3,2012
2012-03-27,1680,416.05,92.83,446.5,3,2012
2012-03-28,1698.65,412.3,92.01,455.5,3,2012
2012-03-29,1706.2,408.4,94.76,452.15,3,2012
2012-03-30,1758.65,409.9,97.32,470.4,3,2012
2012-04-02,1740.1,405.9,96.5,471.85,4,2012
2012-04-03,1694.35,403.9,97.76,477.95,4,2012
2012-04-04,1709.9,399.55,97.42,474.7,4,2012
2012-04-09,1745.9,403.8,97.03,459.45,4,2012
2012-04-10,1718.25,414.4,100.75,453.15,4,2012
2012-04-11,1730.3,415.3,98.87,447.05,4,2012
2012-04-12,1695.25,420,99.73,452.6,4,2012
2012-04-13,1740.1,424.1,99.35,449.75,4,2012
2012-04-16,1757.95,421.2,99.59,454.1,4,2012
2012-04-17,1757.55,422.1,100.55,461.3,4,2012
2012-04-18,1768.35,423,102.87,463.7,4,2012
2012-04-19,1807.95,426.8,103.69,467,4,2012
2012-04-20,1797.05,422.5,101.33,470.4,4,2012
2012-04-23,1778.55,416.85,98.62,462.95,4,2012
2012-04-24,1766.8,420.2,101.13,468.7,4,2012
2012-04-25,1779.15,419.1,102.05,465.9,4,2012
2012-04-26,1771.75,414.85,99.25,465.9,4,2012
2012-04-27,1780.9,416,99.93,461.85,4,2012
2012-04-28,1781.3,416.8,99.98,463.15,4,2012
2012-04-30,1760,416.35,101.81,463.65,4,2012
2012-05-02,1760.75,425,99.49,462.15,5,2012
2012-05-03,1744.45,433.6,97.23,448.3,5,2012
2012-05-04,1748.35,434.9,96.69,433.55,5,2012
2012-05-07,1714.3,429.8,98.19,441.6,5,2012
2012-05-08,1710.1,431.05,95.63,427.35,5,2012
2012-05-09,1684.6,432.2,94.28,417.35,5,2012
2012-05-10,1699.7,432.2,93.8,415.35,5,2012
2012-05-11,1661.65,430.95,89.22,411.75,5,2012
2012-05-14,1671.25,432.5,90.57,408.05,5,2012
2012-05-15,1655.7,431.85,91.05,417.8,5,2012
